product_id,Average Sales per Week,weight KG,Length cm,Width cm,Depth cm
45691,610,0.101,10,5,4
45692,657,0.056,5,5,2
45693,952,4.208,22,14,11
45694,725,1.146,25,7,4
45695,911,0.175,8,6,2
45696,890,1.603,77,11,2
45697,219,0.309,21,12,4
45698,314,1.037,23,19,8
45699,613,0.543,23,12,2
45700,317,8.551,25,20,13
45701,334,0.499,23,7,2
45702,567,8.054,36,21,21
45703,297,0.121,5,5,5
45704,147,14.181,70,16,16
45705,729,0.157,10,10,5
45706,348,0.157,23,8,2
45707,441,1.0,16,13,9
45708,773,0.031,5,5,4
45709,885,4.895,32,13,13
45710,363,32.0,51,30,30
45711,251,15.849,47,20,10
45712,329,30.493,29,29,26
45713,782,1.695,25,6,6
45714,519,0.592,14,13,6
45715,358,0.041,5,5,5
45716,233,2.648,40,31,9
45717,507,1.914,13,11,7
45718,144,15.146,29,21,18
45719,375,1.097,36,5,4
45720,986,0.144,6,5,3
45721,456,32.0,45,43,37
45722,857,0.18,8,5,4
45723,992,1.308,17,9,9
45724,255,0.185,5,5,5
45725,897,2.765,14,14,14
45726,207,32.0,54,40,39
45727,929,13.651,50,35,32
45728,787,0.886,10,8,6
45729,984,6.532,21,14,13
45730,626,0.861,9,8,7
45731,837,0.137,5,5,3
45732,964,0.117,5,5,3
45733,726,16.73,38,31,15
45734,741,1.049,46,21,4
45735,161,0.398,13,9,2
45736,705,32.0,57,28,14
45737,844,5.372,40,14,8
45738,224,14.522,37,22,16
45739,614,5.706,25,13,13
45740,645,0.074,5,5,3
45741,292,0.131,5,5,3
45742,356,0.365,17,6,2
45743,471,1.093,33,8,5
45744,406,0.188,5,5,4
45745,569,0.975,38,8,2
45746,212,0.133,11,8,6
45747,925,0.386,44,5,2
45748,458,1.168,30,15,2
45749,773,0.17,30,7,3
45750,365,1.107,12,11,7
45751,616,3.004,19,11,10
45752,135,32.0,84,84,13
45753,173,0.084,5,5,2
45754,508,0.38,15,8,7
45755,700,3.217,28,11,7
45756,930,1.695,21,8,7
45757,957,1.171,31,5,4
45758,336,1.145,29,16,2
45759,724,0.812,28,18,2
45760,234,6.745,21,18,18
45761,692,0.815,13,12,5
45762,764,0.476,33,7,3
45763,516,0.027,7,6,3
45764,339,0.058,8,7,4
45765,898,0.09,7,6,4
45766,508,0.185,11,9,4
45767,594,2.508,51,13,4
45768,121,0.264,6,6,5
45769,632,0.481,11,6,6
45770,488,0.74,20,7,5
45771,384,0.249,7,6,3
45772,706,0.416,50,8,2
45773,143,6.771,32,24,15
45774,898,0.127,5,5,5
45775,671,32.0,54,48,34
45776,617,0.192,20,9,3
45777,834,1.329,24,11,7
45778,340,0.187,5,5,4
45779,184,0.011,5,5,2
45780,327,0.184,5,5,4
45781,100,0.208,8,5,4
45782,569,26.475,33,28,27
45783,410,0.09,11,5,3
45784,977,4.231,38,19,19
45785,891,12.818,38,32,8
45786,280,0.141,8,7,6
45787,100,4.011,24,13,12
45788,932,32.0,64,39,17
45789,464,0.131,9,6,6
45790,399,0.579,19,8,2
45791,188,2.881,43,19,13
45792,305,1.999,22,21,19
45793,263,1.994,23,10,10
45794,818,0.478,10,8,4
45795,346,0.184,5,5,5
45796,380,0.224,11,7,7
45797,346,3.499,21,15,8
45798,218,0.156,5,5,4
45799,949,3.671,71,6,5
45800,262,0.174,7,5,4
45801,993,7.324,31,22,8
45802,100,0.158,5,5,5
45803,603,1.928,25,16,3
45804,302,0.125,5,5,3
45805,978,0.35,11,9,2
45806,757,0.556,28,15,6
45807,788,2.624,45,14,6
45808,502,0.341,20,6,2
45809,696,5.732,44,19,5
45810,425,14.513,40,31,9
45811,127,1.252,17,12,6
45812,585,5.449,52,15,8
45813,295,1.701,32,6,5
45814,241,25.37,26,26,23
45815,933,1.892,26,13,7
45816,106,0.173,5,5,4
45817,613,13.97,55,28,13
45818,138,0.912,23,23,2
45819,587,30.807,28,24,23
45820,529,0.101,8,5,2
45821,991,16.937,29,26,18
45822,158,32.0,75,60,40
45823,182,0.436,9,8,6
45824,201,8.085,20,16,16
45825,750,0.148,9,9,4
45826,772,0.166,5,5,5
45827,523,1.166,13,9,6
45828,372,1.156,21,18,6
45829,129,14.432,28,27,15
45830,248,0.063,5,5,5
45831,617,0.099,9,8,2
45832,341,0.486,17,6,3
45833,908,2.539,16,13,12
45834,760,0.225,18,5,4
45835,913,1.304,10,9,8
45836,263,12.238,28,23,20
45837,758,0.385,19,9,3
45838,416,0.266,31,17,2
45839,819,3.086,46,14,6
45840,164,0.842,18,12,8
45841,163,0.188,9,9,4
45842,910,0.093,5,5,2
45843,620,0.124,6,5,3
45844,419,0.254,9,8,8
45845,297,1.04,41,11,3
45846,513,2.233,13,11,8
45847,745,0.085,5,5,2
45848,141,2.395,23,15,4
45849,605,0.337,36,7,2
45850,720,0.843,16,6,5
45851,681,0.36,15,14,2
45852,936,4.413,18,17,17
45853,841,0.329,13,7,5
45854,856,32.0,78,60,10
45855,160,32.0,62,59,55
45856,745,0.042,7,5,3
45857,848,3.161,38,14,8
45858,964,0.095,5,5,2
45859,101,0.042,5,5,5
45860,160,1.015,15,15,4
45861,324,0.804,15,10,9
45862,643,1.596,12,12,11
45863,315,0.187,9,6,3
45864,829,1.69,19,10,8
45865,903,17.768,26,21,20
45866,727,5.543,24,16,14
45867,637,1.333,21,9,6
45868,455,7.127,47,20,5
45869,846,21.15,35,26,23
45870,650,23.402,46,19,16
45871,164,0.924,16,8,4
45872,816,1.192,17,17,3
45873,571,6.663,52,25,12
45874,279,0.451,9,7,4
45875,701,2.145,21,17,6
45876,995,1.357,29,20,7
45877,134,32.0,81,72,70
45878,731,0.061,8,8,4
45879,122,0.243,5,5,5
45880,430,0.543,30,8,4
45881,699,0.315,18,8,2
45882,767,5.163,21,18,9
45883,383,0.797,27,9,7
45884,667,32.0,54,54,17
45885,189,0.097,7,7,7
45886,533,0.193,7,5,4
45887,193,32.0,56,20,17
45888,358,0.84,25,6,6
45889,328,3.665,17,15,8
45890,339,0.045,5,5,2
45891,838,1.457,16,13,7
45892,215,2.028,26,22,4
45893,386,0.138,5,5,4
45894,801,0.231,5,5,5
45895,179,19.724,51,23,16
45896,924,0.192,5,5,5
45897,688,23.408,42,41,27
45898,785,13.388,34,20,20
45899,344,2.323,35,15,12
45900,436,14.9,24,24,13
45901,387,0.296,18,6,5
45902,978,0.099,14,7,2
45903,606,5.774,19,15,11
45904,349,0.062,7,7,3
45905,906,0.704,12,12,4
45906,779,0.375,25,6,6
45907,1000,6.738,34,30,5
45908,173,2.809,71,30,3
45909,598,32.0,52,29,22
45910,640,1.659,21,14,9
45911,473,32.0,61,54,38
45912,505,1.425,31,11,3
45913,887,0.126,5,5,3
45914,146,25.024,62,17,15
45915,487,32.0,70,31,31
45916,216,1.359,23,7,7
45917,383,0.179,7,6,6
45918,599,1.68,26,22,11
45919,290,0.123,5,5,3
45920,202,0.186,11,5,2
45921,229,0.467,13,8,3
45922,748,0.818,61,25,2
45923,520,0.093,5,5,4
45924,612,6.513,20,15,13
45925,194,0.908,46,22,2
45926,539,8.299,57,14,6
45927,818,0.263,13,8,2
45928,518,0.189,6,6,5
45929,836,0.147,7,6,3
45930,748,0.06,5,5,2
45931,926,32.0,90,62,41
45932,658,0.116,5,5,3
45933,156,0.932,31,27,3
45934,671,32.0,35,32,24
45935,250,0.123,10,6,4
45936,160,1.75,25,11,5
45937,115,0.508,11,11,3
45938,854,0.126,5,5,3
45939,590,32.0,55,35,35
45940,912,4.508,42,11,7
45941,883,0.223,8,5,3
45942,861,3.934,28,14,6
45943,486,3.978,34,15,12
45944,468,32.0,101,72,65
45945,895,10.216,40,34,6
45946,420,2.598,53,8,4
45947,579,4.03,35,20,16
45948,321,0.453,17,5,3
45949,593,32.0,78,34,31
45950,206,32.0,41,24,23
45951,296,0.271,14,5,2
45952,859,1.573,21,10,10
45953,727,0.034,5,5,3
45954,769,5.926,90,18,2
45955,916,0.054,5,5,5
45956,153,0.087,10,7,3
45957,656,30.044,75,22,21
45958,450,11.912,61,14,8
45959,852,32.0,77,48,28
45960,442,0.208,10,6,5
45961,851,6.326,38,38,6
45962,899,2.315,28,9,8
45963,569,0.122,6,6,4
45964,748,0.357,10,6,6
45965,121,0.822,17,9,9
45966,148,0.114,5,5,4
45967,441,0.077,5,5,4
45968,274,0.078,5,5,3
45969,721,5.263,31,18,7
45970,747,32.0,50,46,19
45971,321,0.604,11,7,5
45972,937,0.896,44,20,3
45973,343,0.056,6,5,5
45974,110,0.501,12,12,3
45975,991,0.648,25,5,4
45976,119,0.71,18,11,2
45977,703,0.37,11,7,3
45978,278,6.854,51,13,7
45979,138,1.605,30,23,11
45980,231,4.06,39,32,2
45981,550,1.054,45,9,4
45982,976,0.314,11,6,3
45983,978,0.174,5,5,5
45984,798,13.886,30,28,15
45985,605,0.031,5,5,3
45986,157,32.0,84,76,44
45987,732,1.159,24,21,2
45988,586,0.016,5,5,3
45989,881,1.104,31,13,2
45990,944,0.043,5,5,2
45991,944,32.0,64,35,24
45992,217,6.717,51,23,12
45993,934,11.967,44,16,11
45994,588,3.121,24,17,15
45995,311,0.016,5,5,3
45996,636,0.238,33,5,2
45997,346,1.084,25,14,9
45998,549,0.081,5,5,2
45999,574,0.149,24,6,3
46000,774,0.22,13,8,3
46001,115,0.057,5,5,5
46002,612,0.464,27,9,6
46003,662,0.081,5,5,5
46004,409,8.263,34,14,13
46005,127,11.636,25,20,12
46006,502,13.44,26,26,16
46007,413,4.407,68,6,6
46008,682,2.445,41,12,3
46009,337,0.169,5,5,5
46010,619,24.37,57,23,17
46011,857,32.0,58,36,24
46012,580,1.522,36,12,3
46013,165,9.034,32,15,13
46014,238,32.0,63,61,9
46015,960,0.064,5,5,4
46016,159,0.123,6,6,4
46017,563,0.597,14,12,5
46018,915,0.565,22,5,4
46019,232,0.158,7,7,2
46020,571,0.094,8,5,4
46021,847,1.397,22,6,6
46022,333,32.0,50,30,22
46023,708,4.103,36,21,19
46024,231,10.485,33,29,13
46025,568,1.635,50,9,3
46026,722,0.04,5,5,4
46027,870,0.143,6,6,2
46028,642,6.588,58,34,6
46029,722,10.66,64,37,3
46030,599,0.034,5,5,3
46031,353,32.0,46,41,34
46032,327,0.757,21,19,8
46033,543,0.021,5,5,2
46034,794,1.036,12,10,5
46035,103,0.223,8,8,3
46036,983,0.163,5,5,5
46037,260,0.956,18,13,11
46038,923,13.051,32,22,13
46039,463,1.097,17,6,6
46040,984,3.724,23,21,12
46041,252,32.0,48,41,32
46042,439,0.727,12,9,9
46043,178,32.0,60,35,31
46044,179,0.118,7,7,7
46045,660,1.556,30,18,7
46046,729,0.35,18,6,3
46047,710,2.799,14,13,8
46048,661,0.046,5,5,3
46049,148,0.346,10,10,6
46050,484,0.876,16,10,4
46051,691,0.086,6,6,5
46052,664,0.538,17,11,11
46053,907,3.432,51,13,3
46054,173,0.132,7,7,3
46055,199,0.536,17,9,8
46056,765,17.214,35,21,17
46057,927,0.235,12,9,6
46058,309,0.738,20,11,2
46059,933,32.0,57,33,33
46060,226,0.111,5,5,4
46061,827,0.125,21,6,2
46062,715,3.328,21,14,12
46063,657,32.0,56,44,12
46064,897,0.637,10,8,7
46065,978,4.128,30,17,12
46066,665,0.078,11,6,3
46067,977,1.316,22,6,5
46068,360,1.389,33,16,2
46069,121,0.227,5,5,5
46070,863,0.149,5,5,5
46071,456,0.069,5,5,4
46072,781,1.625,22,16,8
46073,202,1.401,38,10,6
46074,789,2.873,34,11,8
46075,619,0.11,5,5,5
46076,769,25.543,57,41,23
46077,614,0.057,5,5,3
46078,378,2.29,72,6,3
46079,718,1.276,50,15,8
46080,984,2.69,32,11,6
46081,163,0.104,5,5,5
46082,592,32.0,62,46,13
46083,248,1.349,16,8,7
46084,620,0.9,10,9,7
46085,881,0.059,7,5,2
46086,619,5.563,20,17,10
46087,807,0.855,70,5,4
46088,277,0.1,5,5,2
46089,989,10.359,24,20,15
46090,683,1.928,23,12,4
46091,539,0.324,10,9,4
46092,479,11.325,51,14,13
46093,848,0.134,5,5,3
46094,572,1.126,20,7,7
46095,138,14.666,39,31,26
46096,398,5.413,87,9,5
46097,388,0.574,8,6,6
46098,448,2.705,48,7,6
46099,931,6.834,22,19,9
46100,121,1.819,29,15,14
46101,462,8.742,40,29,9
46102,395,6.679,38,32,21
46103,737,8.086,26,19,17
46104,449,32.0,59,25,18
46105,486,32.0,73,66,52
46106,333,32.0,73,53,9
46107,760,1.605,19,8,7
46108,560,0.267,8,5,4
46109,415,1.61,17,15,13
46110,412,0.257,10,7,2
46111,960,23.159,38,34,26
46112,392,0.486,19,10,6
46113,765,0.259,8,6,3
46114,208,0.28,11,5,4
46115,442,4.982,32,14,7
46116,753,0.482,12,10,6
46117,501,0.552,8,7,5
46118,685,0.185,10,6,3
46119,714,4.442,18,16,11
46120,887,1.378,14,9,9
46121,653,0.917,15,8,4
46122,711,0.046,5,5,5
46123,252,1.888,22,11,5
46124,731,0.562,18,11,4
46125,538,0.188,5,5,4
46126,616,1.341,21,9,4
46127,167,6.859,34,28,15
46128,947,1.36,25,16,2
46129,500,28.363,84,21,14
46130,194,20.95,58,39,22
46131,849,0.272,8,7,6
46132,677,1.417,60,5,4
46133,510,0.164,5,5,5
46134,362,0.316,14,9,3
46135,369,32.0,79,31,31
46136,930,13.124,36,28,10
46137,910,32.0,53,47,41
46138,988,27.759,46,38,11
46139,279,0.932,10,8,8
46140,173,1.153,72,17,3
46141,298,0.762,12,9,4
46142,286,0.991,21,16,9
46143,178,32.0,69,23,15
46144,623,0.085,12,7,5
46145,606,3.921,30,10,7
46146,173,0.167,10,6,6
46147,902,1.832,33,24,2
46148,212,0.088,5,5,4
46149,382,0.096,9,5,5
46150,389,12.638,54,21,16
46151,114,17.307,31,18,17
46152,506,0.308,9,6,4
46153,843,1.334,27,14,11
46154,363,7.232,52,39,3
46155,326,0.434,12,5,4
46156,480,0.184,7,7,2
46157,433,18.857,52,26,11
46158,377,3.561,21,11,10
46159,384,0.449,8,8,6
46160,646,0.234,5,5,5
46161,674,0.055,5,5,2
46162,441,10.62,40,33,21
46163,360,4.76,39,13,5
46164,472,0.647,10,8,6
46165,285,2.979,16,13,8
46166,756,31.424,55,26,22
46167,626,0.169,11,7,5
46168,507,0.028,5,5,2
46169,792,0.316,17,5,3
46170,226,2.047,40,7,7
46171,250,0.151,23,5,3
46172,558,0.139,8,5,2
46173,219,7.134,21,19,9
46174,218,32.0,33,31,31
46175,418,9.4,59,38,6
46176,817,1.766,27,18,15
46177,552,0.617,21,9,7
46178,378,32.0,107,52,30
46179,433,16.807,61,23,8
46180,122,0.092,6,5,2
46181,423,0.113,5,5,3
46182,536,0.522,27,8,8
46183,849,2.058,13,13,11
46184,323,1.561,65,8,8
46185,754,32.0,82,71,49
46186,819,12.695,49,23,20
46187,522,32.0,93,25,23
46188,747,0.026,5,5,3
46189,779,0.199,7,5,4
46190,283,0.922,18,9,5
46191,581,1.8,59,7,3
46192,471,24.259,34,27,14
46193,975,0.693,35,9,4
46194,942,2.312,33,11,10
46195,835,3.124,29,19,13
46196,926,32.0,55,37,19
46197,515,0.508,9,6,6
46198,831,1.019,18,16,3
46199,511,0.029,5,5,3
46200,213,0.555,16,14,10
46201,102,3.376,32,12,8
46202,116,32.0,91,27,23
46203,994,2.763,20,20,15
46204,181,0.842,15,10,4
46205,412,6.107,48,12,10
46206,993,0.081,5,5,2
46207,553,32.0,36,36,25
46208,238,0.266,12,9,8
46209,224,32.0,55,54,40
46210,230,32.0,57,43,30
46211,520,0.18,10,9,4
46212,271,0.734,9,8,7
46213,853,32.0,47,32,31
46214,753,6.196,22,16,9
46215,980,0.178,7,6,4
46216,814,0.791,19,11,5
46217,686,0.018,5,5,3
46218,397,0.357,11,11,8
46219,463,0.097,5,5,3
46220,842,0.642,26,15,6
46221,243,0.974,13,8,6
46222,347,5.144,24,16,8
46223,494,7.489,41,19,9
46224,290,0.732,22,7,6
46225,751,0.731,18,12,5
46226,429,12.911,32,19,13
46227,915,31.115,46,46,14
46228,543,0.089,5,5,2
46229,387,6.127,38,30,3
46230,614,0.118,8,8,4
46231,433,0.258,12,5,4
46232,467,0.192,7,6,3
46233,835,0.398,9,8,7
46234,386,15.429,63,12,12
46235,366,0.086,5,5,2
46236,204,32.0,62,43,43
46237,461,1.712,38,13,4
46238,769,0.064,5,5,3
46239,308,1.968,18,10,7
46240,964,32.0,49,43,31
46241,863,0.099,5,5,4
46242,307,7.742,71,27,9
46243,719,15.418,57,33,33
46244,716,0.596,12,7,5
46245,661,19.324,33,31,23
46246,388,0.221,16,5,2
46247,720,0.144,5,5,3
46248,835,0.365,11,10,4
46249,628,1.792,17,15,8
46250,306,2.16,33,12,5
46251,532,0.14,5,5,5
46252,839,0.231,11,10,2
46253,183,0.099,5,5,4
46254,657,0.055,11,5,2
46255,454,0.186,20,8,3
46256,182,23.998,46,23,16
46257,893,32.0,65,33,30
46258,555,0.207,9,7,3
46259,700,0.32,12,5,3
46260,874,0.165,7,6,3
46261,101,0.857,21,15,11
46262,261,9.351,37,24,12
46263,360,0.336,6,6,6
46264,306,2.144,21,11,9
46265,675,0.256,11,11,7
46266,473,0.022,5,5,3
46267,988,4.02,31,31,18
46268,250,25.556,40,40,8
46269,464,0.167,11,5,4
46270,856,0.095,10,5,2
46271,517,9.146,34,34,5
46272,424,3.051,45,16,10
46273,784,0.808,18,10,5
46274,925,0.263,7,5,5
46275,212,0.284,26,6,6
46276,801,0.378,35,6,2
46277,126,6.854,59,25,5
46278,676,2.878,56,36,3
46279,111,2.165,40,15,7
46280,819,2.456,47,10,7
46281,343,1.334,25,14,4
46282,276,3.792,24,13,13
46283,130,0.992,11,10,9
46284,570,0.457,12,6,5
46285,112,0.188,5,5,5
46286,904,3.044,58,21,6
46287,538,0.452,8,6,5
46288,137,16.579,57,16,13
46289,167,0.608,11,11,3
46290,184,1.231,16,14,4
46291,726,2.003,13,12,8
46292,695,3.266,31,22,4
46293,562,4.77,40,14,5
46294,652,0.575,12,6,4
46295,727,0.231,12,6,6
46296,881,0.099,5,5,3
46297,950,32.0,109,29,26
46298,333,32.0,51,49,21
46299,413,3.71,26,23,11
46300,741,32.0,40,38,18
46301,878,0.283,21,20,3
46302,963,0.047,5,5,3
46303,687,0.609,22,6,6
46304,110,18.745,34,33,16
46305,968,1.736,25,19,2
46306,547,0.099,5,5,3
46307,149,0.08,5,5,3
46308,723,20.923,29,29,13
46309,520,0.211,6,6,3
46310,357,0.146,9,6,5
46311,435,0.99,19,13,7
46312,665,3.495,19,11,11
46313,328,2.812,40,22,3
46314,960,0.2,5,5,5
46315,435,0.067,5,5,3
46316,322,0.166,5,5,4
46317,465,16.649,29,23,13
46318,620,0.054,7,5,2
46319,917,1.181,16,13,3
46320,118,0.947,17,8,5
46321,210,0.13,14,6,2
46322,962,3.791,48,12,9
46323,901,0.169,8,8,7
46324,859,0.225,5,5,5
46325,262,1.827,21,15,12
46326,167,0.381,11,10,2
46327,690,0.096,5,5,3
46328,465,32.0,83,71,53
46329,399,3.906,51,23,8
46330,562,32.0,87,45,38
46331,837,0.672,29,7,7
46332,762,1.371,21,8,8
46333,635,5.715,57,30,13
46334,864,0.315,8,7,6
46335,466,0.195,6,5,4
46336,937,32.0,65,54,54
46337,284,8.609,43,22,10
46338,331,0.45,13,11,2
46339,783,23.128,45,18,16
46340,201,0.125,9,5,2
46341,782,0.184,5,5,5
46342,530,1.388,19,10,5
46343,538,4.552,20,16,11
46344,100,11.19,22,20,16
46345,373,0.047,6,5,4
46346,313,0.076,5,5,2
46347,188,2.98,17,13,8
46348,254,0.069,5,5,2
46349,771,5.691,63,41,10
46350,147,1.477,23,10,8
46351,179,0.135,5,5,5
46352,764,0.48,10,9,5
46353,157,7.663,59,17,10
46354,142,0.179,7,5,5
46355,882,5.257,48,36,4
46356,567,1.466,20,15,7
46357,544,4.129,31,17,4
46358,417,4.192,43,15,4
46359,630,3.689,71,7,4
46360,928,0.163,5,5,5
46361,718,0.269,9,8,6
46362,716,0.032,8,6,3
46363,105,1.251,40,15,3
46364,188,0.161,5,5,4
46365,245,0.093,7,5,5
46366,594,0.929,8,8,8
46367,230,0.122,5,5,3
46368,817,4.776,26,10,10
46369,516,32.0,47,39,21
46370,368,0.079,6,5,2
46371,170,0.962,41,10,3
46372,908,1.358,55,17,7
46373,293,9.656,34,18,9
46374,414,19.766,41,23,17
46375,121,0.068,5,5,3
46376,706,9.055,41,26,21
46377,239,1.183,37,6,3
46378,372,0.167,6,6,4
46379,603,0.908,58,13,2
46380,968,6.798,21,15,13
46381,231,1.672,24,20,16
46382,479,0.037,5,5,3
46383,258,2.321,19,10,9
46384,473,0.277,8,7,4
46385,813,0.033,5,5,2
46386,829,5.21,32,14,9
46387,314,32.0,53,48,20
46388,783,1.155,14,9,9
46389,460,0.169,11,6,5
46390,437,1.988,13,10,8
46391,131,3.104,23,21,6
46392,133,1.415,23,9,9
46393,908,15.9,31,25,17
46394,919,12.965,21,21,20
46395,663,0.071,6,5,3
46396,228,0.876,15,11,4
46397,240,32.0,54,47,39
46398,844,0.727,21,8,6
46399,439,0.17,17,5,3
46400,841,0.173,10,7,5
46401,703,0.452,10,9,4
46402,557,5.467,33,27,12
46403,200,8.544,28,20,18
46404,578,0.098,11,5,4
46405,343,13.109,40,26,21
46406,975,3.53,29,10,7
46407,414,1.742,14,10,9
46408,814,0.053,5,5,2
46409,614,0.107,5,5,4
46410,389,0.053,5,5,4
46411,790,9.371,34,28,9
46412,515,0.032,5,5,3
46413,860,0.758,21,16,3
46414,713,0.054,5,5,4
46415,681,0.276,32,18,2
46416,212,4.901,27,25,5
46417,954,0.429,11,5,5
46418,764,0.281,6,6,4
46419,227,0.041,5,5,3
46420,330,0.47,8,8,5
46421,794,0.199,13,8,3
46422,607,6.289,41,15,15
46423,615,2.228,30,24,12
46424,280,0.34,26,5,2
46425,303,25.825,32,28,25
46426,459,9.231,23,18,18
46427,166,2.636,75,7,6
46428,248,0.095,5,5,2
46429,478,0.045,5,5,3
46430,980,0.945,9,9,6
46431,403,0.691,9,7,7
46432,905,0.895,14,12,5
46433,185,0.347,10,10,2
46434,187,0.305,22,6,4
46435,839,1.464,28,7,4
46436,906,0.347,6,6,6
46437,373,4.712,50,29,8
46438,147,7.513,33,31,13
46439,221,22.381,82,58,9
46440,680,0.152,29,6,3
46441,994,13.863,62,55,6
46442,322,1.059,60,5,3
46443,236,0.408,20,5,3
46444,427,32.0,68,50,12
46445,906,0.35,19,9,3
46446,258,0.401,15,7,2
46447,315,32.0,34,29,23
46448,258,2.549,12,11,10
46449,568,0.446,21,8,2
46450,608,13.513,32,32,9
46451,563,32.0,57,22,22
46452,491,0.025,6,5,2
46453,350,0.204,5,5,5
46454,324,2.009,16,15,5
46455,477,2.204,18,12,6
46456,107,0.567,8,7,6
46457,844,32.0,53,51,22
46458,593,0.268,6,6,4
46459,900,0.05,5,5,3
46460,792,1.978,29,13,9
46461,127,0.664,49,5,2
46462,150,0.423,11,10,3
46463,422,1.915,27,23,2
46464,751,0.245,13,9,5
46465,271,1.031,27,11,9
46466,301,0.529,8,8,7
46467,107,3.605,87,18,2
46468,832,0.449,14,10,6
46469,356,0.27,7,5,4
46470,240,1.076,15,10,8
46471,119,0.133,5,5,5
46472,867,12.375,43,24,18
46473,841,0.156,5,5,5
46474,906,0.168,19,5,5
46475,138,32.0,68,51,31
46476,285,32.0,28,28,24
46477,962,6.9,20,19,19
46478,598,0.087,5,5,2
46479,661,0.111,10,10,4
46480,909,0.213,22,9,2
46481,271,0.164,5,5,5
46482,272,10.454,33,20,13
46483,489,0.396,17,8,8
46484,544,24.63,76,23,15
46485,978,27.411,39,29,22
46486,402,27.893,70,61,6
46487,223,0.971,8,8,8
46488,282,3.555,39,8,6
46489,229,0.286,20,6,4
46490,289,14.731,44,43,4
46491,230,1.575,18,16,5
46492,166,0.981,11,11,7
46493,499,0.333,14,8,3
46494,743,0.267,15,7,3
46495,483,2.961,54,16,7
46496,496,3.986,17,12,11
46497,717,32.0,62,62,60
46498,390,1.042,12,10,7
46499,632,11.826,79,14,6
46500,581,1.267,16,15,4
46501,890,26.876,45,26,15
46502,168,21.234,43,33,20
46503,184,0.062,9,7,2
46504,654,0.099,5,5,4
46505,518,0.115,5,5,3
46506,748,32.0,37,28,20
46507,700,0.376,12,6,3
46508,562,3.227,53,11,4
46509,494,2.643,45,31,5
46510,167,1.262,14,9,7
46511,578,2.703,18,9,9
46512,530,0.334,17,6,4
46513,480,32.0,61,60,48
46514,920,2.729,22,9,8
46515,754,0.088,8,6,5
46516,346,0.125,5,5,3
46517,424,2.302,36,13,5
46518,184,32.0,48,44,29
46519,831,3.108,16,15,7
46520,634,27.754,62,38,12
46521,757,11.675,38,14,12
46522,823,32.0,90,39,31
46523,137,0.239,9,6,5
46524,616,1.436,17,13,8
46525,784,2.895,17,12,8
46526,978,0.198,6,6,4
46527,912,0.165,5,5,4
46528,116,18.29,55,19,16
46529,849,0.055,5,5,5
46530,477,8.235,33,17,8
46531,274,0.383,20,9,5
46532,308,2.215,22,10,10
46533,706,1.138,18,13,13
46534,655,1.615,15,12,5
46535,650,0.167,5,5,5
46536,595,0.126,7,5,2
46537,944,2.088,18,17,8
46538,167,1.985,24,23,13
46539,782,1.165,37,6,5
46540,454,1.427,24,16,2
46541,882,0.091,7,5,2
46542,916,0.603,17,5,4
46543,736,0.147,5,5,5
46544,376,0.131,18,9,4
46545,159,0.686,8,8,8
46546,381,1.963,64,6,5
46547,433,0.173,9,6,5
46548,912,0.596,17,15,11
46549,990,0.011,5,5,2
46550,830,8.409,39,20,6
46551,930,10.67,19,19,15
46552,700,0.048,5,5,3
46553,840,2.095,12,12,10
46554,917,1.867,15,12,6
46555,369,2.603,19,12,11
46556,222,4.051,19,16,7
46557,483,0.064,14,5,2
46558,107,24.846,53,46,29
46559,548,32.0,48,30,19
46560,528,2.002,49,9,5
46561,401,32.0,48,40,20
46562,785,17.642,66,29,18
46563,666,32.0,89,57,46
46564,778,16.958,47,31,7
46565,603,0.067,6,5,2
46566,135,0.106,20,11,2
46567,322,32.0,60,46,37
46568,318,3.954,33,9,7
46569,541,0.473,12,11,8
46570,190,0.766,30,7,2
46571,401,9.731,31,15,14
46572,546,0.096,6,5,2
46573,613,5.319,48,13,5
46574,264,0.325,18,6,2
46575,290,0.234,10,5,5
46576,496,0.132,5,5,4
46577,708,15.618,30,18,16
46578,416,32.0,39,28,24
46579,404,0.697,13,11,7
46580,539,0.329,10,8,6
46581,378,0.067,5,5,3
46582,712,32.0,49,28,27
46583,796,0.062,5,5,4
46584,693,0.493,13,11,4
46585,946,32.0,72,67,28
46586,808,0.058,5,5,3
46587,554,0.819,13,8,4
46588,916,0.719,31,26,3
46589,913,0.663,50,6,3
46590,747,3.127,35,28,11
46591,343,0.152,10,9,6
46592,634,0.738,23,16,2
46593,432,2.403,22,11,9
46594,238,3.175,26,11,6
46595,184,0.039,5,5,3
46596,587,0.419,14,5,3
46597,374,5.196,25,12,11
46598,211,4.009,19,18,6
46599,702,0.346,19,8,2
46600,741,3.319,36,20,5
46601,427,0.288,7,7,3
46602,557,3.788,71,7,4
46603,107,1.105,17,14,3
46604,531,6.993,24,13,12
46605,907,32.0,88,58,10
46606,429,0.763,14,14,3
46607,741,3.689,15,12,12
46608,253,14.512,48,32,23
46609,613,9.251,30,19,15
46610,149,0.798,21,14,5
46611,326,7.142,39,38,11
46612,982,0.125,5,5,5
46613,923,0.06,5,5,2
46614,688,3.976,32,10,7
46615,917,2.881,44,7,7
46616,303,32.0,53,50,40
46617,326,4.317,24,18,11
46618,355,32.0,130,38,30
46619,894,7.56,61,42,4
46620,403,15.739,65,40,20
46621,809,0.568,19,15,2
